date,schedtime,deptime,carrier,origin,dest,distance,flightnumber,dayweek,daymonth,tailnumber,weather
2004-01-25,1000,954,US,DCA,LGA,214,2166,7,25,N767UW,good
2004-01-25,1100,1053,US,DCA,LGA,214,2168,7,25,N738UW,good
2004-01-25,1200,1156,US,DCA,LGA,214,2170,7,25,N714UW,good
2004-01-25,1300,1254,US,DCA,LGA,214,2172,7,25,N768UW,good
2004-01-25,1400,1356,US,DCA,LGA,214,2174,7,25,N767UW,good
2004-01-25,1500,1455,US,DCA,LGA,214,2176,7,25,N738UW,good
2004-01-25,1600,1600,US,DCA,LGA,214,2178,7,25,N714UW,good
2004-01-25,1700,1655,US,DCA,LGA,214,2180,7,25,N725UW,good
2004-01-25,1800,1754,US,DCA,LGA,214,2182,7,25,N767UW,good
2004-01-25,1900,1855,US,DCA,LGA,214,2184,7,25,N738UW,good
2004-01-25,2000,1953,US,DCA,LGA,214,2186,7,25,N714UW,good
2004-01-25,2100,2057,US,DCA,LGA,214,2188,7,25,N760UW,good
2004-01-25,1455,1456,RU,BWI,EWR,169,2403,7,25,N14505,good
2004-01-25,1030,1137,RU,BWI,EWR,169,2303,7,25,N16927,good
2004-01-25,1720,1729,RU,BWI,EWR,169,3372,7,25,N13908,good
2004-01-25,1315,1313,RU,BWI,EWR,169,2703,7,25,N13955,good
2004-01-25,1630,1620,CO,DCA,EWR,199,810,7,25,N33608,good
2004-01-25,1300,1251,CO,DCA,EWR,199,1767,7,25,N14645,good
2004-01-25,1900,1856,CO,DCA,EWR,199,816,7,25,N16650,good
2004-01-25,840,830,DH,IAD,EWR,213,7299,7,25,N694BR,good
2004-01-25,1710,1720,DH,IAD,EWR,213,7302,7,25,N671BR,good
2004-01-25,1245,1238,DH,IAD,EWR,213,7303,7,25,N671BR,good
2004-01-25,2120,2120,DH,IAD,EWR,213,7304,7,25,N664BR,good
2004-01-25,1430,1521,DH,IAD,EWR,213,7307,7,25,N329UE,good
2004-01-25,2130,2244,RU,DCA,EWR,199,2879,7,25,N13936,good
2004-01-25,930,926,RU,DCA,EWR,199,2582,7,25,N11548,good
2004-01-25,845,840,RU,IAD,EWR,213,2254,7,25,N13936,good
2004-01-25,1900,1859,RU,IAD,EWR,213,2385,7,25,N16151,good
2004-01-25,1500,1456,RU,IAD,EWR,213,2156,7,25,N41104,good
2004-01-25,1700,1655,RU,IAD,EWR,213,2497,7,25,N14907,good
2004-01-25,1359,1356,RU,DCA,EWR,199,2216,7,25,N14950,good
2004-01-25,1730,1736,RU,DCA,EWR,199,2097,7,25,N13956,good
2004-01-26,1455,1500,OH,BWI,JFK,184,5935,1,26,N811CA,good
2004-01-26,1245,1243,DH,IAD,LGA,229,7208,1,26,N681BR,good
2004-01-26,1455,1612,DH,IAD,LGA,229,7211,1,26,N708BR,good
2004-01-26,1715,1947,DH,IAD,LGA,229,7215,1,26,N656BR,good
2004-01-26,2120,2150,DH,IAD,LGA,229,7684,1,26,N670BR,good
2004-01-26,640,1001,DH,IAD,LGA,229,7790,1,26,N624BR,good
2004-01-26,1040,1035,DH,IAD,LGA,229,7792,1,26,N708BR,good
2004-01-26,840,839,DH,IAD,JFK,228,7800,1,26,N683BR,good
2004-01-26,1240,1235,DH,IAD,JFK,228,7806,1,26,N653BR,good
2004-01-26,1455,1459,DH,IAD,JFK,228,7808,1,26,N330UE,good
2004-01-26,1645,1759,DH,IAD,JFK,228,7810,1,26,N329UE,good
2004-01-26,1715,1829,DH,IAD,JFK,228,7812,1,26,N333UE,good
2004-01-26,2120,2120,DH,IAD,JFK,228,7814,1,26,N687BR,good
2004-01-26,1610,1635,DH,IAD,JFK,228,7816,1,26,N316UE,good
2004-01-26,1455,1509,DL,DCA,JFK,213,746,1,26,N905DL,bad
2004-01-26,730,741,DL,DCA,LGA,214,1742,1,26,N225DL,bad
2004-01-26,930,929,DL,DCA,LGA,214,1746,1,26,N231DN,good
2004-01-26,1030,1033,DL,DCA,LGA,214,1748,1,26,N221DL,good
2004-01-26,1130,1129,DL,DCA,LGA,214,1750,1,26,N225DL,good
2004-01-26,1230,1229,DL,DCA,LGA,214,1752,1,26,N242DL,good
2004-01-26,1330,1328,DL,DCA,LGA,214,1754,1,26,N231DN,good
2004-01-26,1430,1433,DL,DCA,LGA,214,1756,1,26,N221DL,good
2004-01-26,1530,1540,DL,DCA,LGA,214,1758,1,26,N225DL,bad
2004-01-26,1630,1634,DL,DCA,LGA,214,1760,1,26,N242DL,good
2004-01-26,1730,1730,DL,DCA,LGA,214,1762,1,26,N231DN,good
2004-01-26,1930,1931,DL,DCA,LGA,214,1766,1,26,N225DL,good
2004-01-26,2030,2031,DL,DCA,LGA,214,1768,1,26,N242DL,good
2004-01-26,1530,1619,MQ,DCA,JFK,213,4752,1,26,N713MQ,bad
2004-01-26,1830,1956,MQ,DCA,JFK,213,4784,1,26,N711MQ,bad
2004-01-26,800,1017,MQ,DCA,LGA,214,4954,1,26,N718MQ,bad
2004-01-26,900,920,MQ,DCA,LGA,214,4956,1,26,N728MQ,bad
2004-01-26,1300,1607,MQ,DCA,LGA,214,4964,1,26,N730MQ,bad
2004-01-26,1900,2010,MQ,DCA,LGA,214,4976,1,26,N728MQ,bad
2004-01-26,850,929,UA,IAD,LGA,229,846,1,26,N525UA,bad
2004-01-26,630,646,US,DCA,LGA,214,1479,1,26,N767UW,good
2004-01-26,700,729,US,DCA,LGA,214,2160,1,26,N704UW,good
2004-01-26,800,801,US,DCA,LGA,214,2162,1,26,N762UW,good
2004-01-26,900,925,US,DCA,LGA,214,2164,1,26,N760UW,bad
2004-01-26,1000,956,US,DCA,LGA,214,2166,1,26,N710UW,good
2004-01-26,1100,1100,US,DCA,LGA,214,2168,1,26,N704UW,good
2004-01-26,1400,1358,US,DCA,LGA,214,2174,1,26,N710UW,good
2004-01-26,1600,1559,US,DCA,LGA,214,2178,1,26,N762UW,good
2004-01-26,1700,1703,US,DCA,LGA,214,2180,1,26,N760UW,good
2004-01-26,1800,1756,US,DCA,LGA,214,2182,1,26,N710UW,good
2004-01-26,1900,1900,US,DCA,LGA,214,2184,1,26,N704UW,good
2004-01-26,2000,1955,US,DCA,LGA,214,2186,1,26,N762UW,good
2004-01-26,2100,2118,US,DCA,LGA,214,2188,1,26,N760UW,good
2004-01-26,1720,1737,RU,BWI,EWR,169,3372,1,26,N15555,good
2004-01-26,1455,1504,RU,BWI,EWR,169,2403,1,26,N17513,good
2004-01-26,735,750,CO,DCA,EWR,199,806,1,26,N13624,bad
2004-01-26,1900,1922,CO,DCA,EWR,199,816,1,26,N23661,good
2004-01-26,1300,1254,CO,DCA,EWR,199,808,1,26,N33637,good
2004-01-26,840,840,DH,IAD,EWR,213,7299,1,26,N655BR,good
2004-01-26,1245,1501,DH,IAD,EWR,213,7303,1,26,N685BR,good
2004-01-26,2120,2150,DH,IAD,EWR,213,7304,1,26,N631BR,good
2004-01-26,630,632,DH,IAD,EWR,213,7305,1,26,N316UE,good
2004-01-26,1430,1457,DH,IAD,EWR,213,7307,1,26,N320UE,bad
2004-01-26,1500,1500,RU,IAD,EWR,213,2156,1,26,N14116,good
2004-01-26,2100,2055,RU,DCA,EWR,199,2879,1,26,N21537,good
2004-01-26,900,856,RU,DCA,EWR,199,2582,1,26,N13929,good
2004-01-26,1900,1939,RU,IAD,EWR,213,2385,1,26,N34110,good
2004-01-26,1300,1258,RU,IAD,EWR,213,2692,1,26,N16511,good
2004-01-26,1700,1754,RU,IAD,EWR,213,2497,1,26,N11539,good
2004-01-26,1359,1358,RU,DCA,EWR,199,2216,1,26,N15973,good
2004-01-26,1525,1755,RU,DCA,EWR,199,2261,1,26,N16927,bad
2004-01-27,1455,1515,OH,BWI,JFK,184,5935,2,27,N712CA,good
2004-01-27,1640,1941,DH,DCA,JFK,213,6155,2,27,N420FJ,good
2004-01-27,1245,1409,DH,IAD,LGA,229,7208,2,27,N661BR,bad
2004-01-27,1455,1520,DH,IAD,LGA,229,7211,2,27,N676BR,bad
2004-01-27,1715,1735,DH,IAD,LGA,229,7215,2,27,N631BR,bad
2004-01-27,640,845,DH,IAD,LGA,229,7790,2,27,N624BR,bad
2004-01-27,1040,1031,DH,IAD,LGA,229,7792,2,27,N676BR,good
2004-01-27,840,837,DH,IAD,JFK,228,7800,2,27,N670BR,good
2004-01-27,1240,1342,DH,IAD,JFK,228,7806,2,27,N643BR,good
2004-01-27,1455,1512,DH,IAD,JFK,228,7808,2,27,N324UE,bad
2004-01-27,1715,1915,DH,IAD,JFK,228,7812,2,27,N316UE,bad
2004-01-27,2120,2155,DH,IAD,JFK,228,7814,2,27,N648BR,bad
2004-01-27,1455,1505,DL,DCA,JFK,213,746,2,27,N927DA,good
2004-01-27,730,731,DL,DCA,LGA,214,1742,2,27,N232DZ,good
2004-01-27,830,842,DL,DCA,LGA,214,1744,2,27,N242DL,good
2004-01-27,1030,1032,DL,DCA,LGA,214,1748,2,27,N225DL,good
2004-01-27,1230,1231,DL,DCA,LGA,214,1752,2,27,N242DL,good
2004-01-27,1430,1430,DL,DCA,LGA,214,1756,2,27,N225DL,good
2004-01-27,1630,1750,DL,DCA,LGA,214,1760,2,27,N242DL,good
2004-01-27,1830,1927,DL,DCA,LGA,214,1764,2,27,N225DL,good
2004-01-27,2030,2030,DL,DCA,LGA,214,1768,2,27,N232DZ,good
2004-01-27,1530,1551,MQ,DCA,JFK,213,4752,2,27,N845MQ,good
2004-01-27,1830,1915,MQ,DCA,JFK,213,4784,2,27,N710MQ,bad
2004-01-27,700,700,MQ,DCA,LGA,214,4952,2,27,N713MQ,good
2004-01-27,800,810,MQ,DCA,LGA,214,4954,2,27,N722MQ,good
2004-01-27,1400,1612,MQ,DCA,LGA,214,4966,2,27,N719MQ,bad
2004-01-27,1500,1459,MQ,DCA,LGA,214,4968,2,27,N711MQ,good
2004-01-27,1600,1855,MQ,DCA,LGA,214,4970,2,27,N703MQ,bad
2004-01-27,850,1026,UA,IAD,LGA,229,846,2,27,N534UA,bad
2004-01-27,630,625,US,DCA,LGA,214,1479,2,27,N744UW,good
2004-01-27,700,657,US,DCA,LGA,214,2160,2,27,N741UW,good
2004-01-27,800,757,US,DCA,LGA,214,2162,2,27,N704UW,good
2004-01-27,900,858,US,DCA,LGA,214,2164,2,27,N733UW,good
2004-01-27,1000,956,US,DCA,LGA,214,2166,2,27,N724UW,good
2004-01-27,1100,1057,US,DCA,LGA,214,2168,2,27,N741UW,good
2004-01-27,1200,1156,US,DCA,LGA,214,2170,2,27,N704UW,good
2004-01-27,1300,1300,US,DCA,LGA,214,2172,2,27,N733UW,good
2004-01-27,1400,1357,US,DCA,LGA,214,2174,2,27,N724UW,good
2004-01-27,1500,1457,US,DCA,LGA,214,2176,2,27,N741UW,good
2004-01-27,1600,1559,US,DCA,LGA,214,2178,2,27,N704UW,good
2004-01-27,1700,1657,US,DCA,LGA,214,2180,2,27,N733UW,good
2004-01-27,700,657,RU,BWI,EWR,169,2703,2,27,N12921,good
2004-01-27,1730,1813,CO,DCA,EWR,199,814,2,27,N10323,bad
2004-01-27,1300,1257,CO,DCA,EWR,199,808,2,27,N14613,good
2004-01-27,840,840,DH,IAD,EWR,213,7299,2,27,N646BR,good
2004-01-27,1710,1824,DH,IAD,EWR,213,7302,2,27,N708BR,bad
2004-01-27,1245,1348,DH,IAD,EWR,213,7303,2,27,N708BR,good
2004-01-27,2120,2150,DH,IAD,EWR,213,7304,2,27,N646BR,good
2004-01-27,1430,1444,DH,IAD,EWR,213,7307,2,27,N322UE,bad
2004-01-27,1500,1456,RU,IAD,EWR,213,2156,2,27,N18982,good
2004-01-27,700,711,RU,IAD,EWR,213,2855,2,27,N17984,bad
2004-01-27,645,641,RU,DCA,EWR,199,2761,2,27,N34110,good
2004-01-28,1455,1500,OH,BWI,JFK,184,5935,3,28,N809CA,good
2004-01-28,1640,1631,DH,DCA,JFK,213,6155,3,28,N451FJ,good
2004-01-28,1245,1238,DH,IAD,LGA,229,7208,3,28,N647BR,good
2004-01-28,1455,1552,DH,IAD,LGA,229,7211,3,28,N329UE,good
2004-01-28,1715,1744,DH,IAD,LGA,229,7215,3,28,N651BR,good
2004-01-28,2120,2151,DH,IAD,LGA,229,7684,3,28,N634BR,good
2004-01-28,640,640,DH,IAD,LGA,229,7790,3,28,N679BR,good
2004-01-28,1040,1038,DH,IAD,LGA,229,7792,3,28,N329UE,good
2004-01-28,840,912,DH,IAD,JFK,228,7800,3,28,N660BR,good
2004-01-28,1240,1331,DH,IAD,JFK,228,7806,3,28,N689BR,good
2004-01-28,1455,1451,DH,IAD,JFK,228,7808,3,28,N301UE,good
2004-01-28,1645,1642,DH,IAD,JFK,228,7810,3,28,N320UE,good
2004-01-28,1715,1832,DH,IAD,JFK,228,7812,3,28,N332UE,good
2004-01-28,2120,2118,DH,IAD,JFK,228,7814,3,28,N658BR,good
2004-01-28,1610,1610,DH,IAD,JFK,228,7816,3,28,N328UE,good
2004-01-28,1455,1451,DL,DCA,JFK,213,746,3,28,N921DL,good
2004-01-28,730,729,DL,DCA,LGA,214,1742,3,28,N242DL,good
2004-01-28,930,931,DL,DCA,LGA,214,1746,3,28,N225DL,good
2004-01-28,1130,1130,DL,DCA,LGA,214,1750,3,28,N242DL,good
2004-01-28,1330,1329,DL,DCA,LGA,214,1754,3,28,N225DL,good
2004-01-28,1530,1529,DL,DCA,LGA,214,1758,3,28,N242DL,good
2004-01-28,1730,1729,DL,DCA,LGA,214,1762,3,28,N225DL,good
2004-01-28,1830,1830,DL,DCA,LGA,214,1764,3,28,N241DL,good
2004-01-28,2030,2030,DL,DCA,LGA,214,1768,3,28,N232DZ,good
2004-01-28,1530,1529,MQ,DCA,JFK,213,4752,3,28,N723MQ,good
2004-01-28,1830,1833,MQ,DCA,JFK,213,4784,3,28,N845MQ,good
2004-01-28,800,756,MQ,DCA,LGA,214,4954,3,28,N708MQ,good
2004-01-28,1400,1424,MQ,DCA,LGA,214,4966,3,28,N836MQ,good
2004-01-28,1500,1513,MQ,DCA,LGA,214,4968,3,28,N845MQ,good
2004-01-28,1600,1551,MQ,DCA,LGA,214,4970,3,28,N722MQ,good
2004-01-28,1700,1719,MQ,DCA,LGA,214,4972,3,28,N716MQ,good
2004-01-28,1900,1941,MQ,DCA,LGA,214,4976,3,28,N729MQ,good
2004-01-28,850,849,UA,IAD,LGA,229,846,3,28,N540UA,good
2004-01-28,630,628,US,DCA,LGA,214,1479,3,28,N758UW,good
2004-01-28,700,657,US,DCA,LGA,214,2160,3,28,N722UW,good
2004-01-28,800,830,US,DCA,LGA,214,2162,3,28,N704UW,good
2004-01-28,900,921,US,DCA,LGA,214,2164,3,28,N741UW,good
2004-01-28,1000,1005,US,DCA,LGA,214,2166,3,28,N709UW,good
2004-01-28,1100,1056,US,DCA,LGA,214,2168,3,28,N722UW,good
2004-01-28,1300,1257,US,DCA,LGA,214,2172,3,28,N741UW,good
2004-01-28,1500,1458,US,DCA,LGA,214,2176,3,28,N722UW,good
2004-01-28,1600,1555,US,DCA,LGA,214,2178,3,28,N704UW,good
2004-01-28,1700,1656,US,DCA,LGA,214,2180,3,28,N709UW,good
2004-01-28,1800,1758,US,DCA,LGA,214,2182,3,28,N727UW,good
2004-01-28,1900,1855,US,DCA,LGA,214,2184,3,28,N722UW,good
2004-01-28,2000,1956,US,DCA,LGA,214,2186,3,28,N768UW,good
2004-01-28,2100,2054,US,DCA,LGA,214,2188,3,28,N765UW,good
2004-01-28,1455,1454,RU,BWI,EWR,169,2403,3,28,N14952,good
2004-01-28,1030,1022,RU,BWI,EWR,169,2303,3,28,N13914,good
2004-01-28,1720,1848,RU,BWI,EWR,169,3372,3,28,N18102,good
2004-01-28,1730,1723,CO,DCA,EWR,199,814,3,28,N14336,good
2004-01-28,1900,1937,CO,DCA,EWR,199,816,3,28,N18611,good
2004-01-28,1300,1256,CO,DCA,EWR,199,808,3,28,N19638,good
2004-01-28,840,836,DH,IAD,EWR,213,7299,3,28,N683BR,good
2004-01-28,1710,1715,DH,IAD,EWR,213,7302,3,28,N679BR,good
2004-01-28,1245,1354,DH,IAD,EWR,213,7303,3,28,N679BR,good
2004-01-28,2120,2116,DH,IAD,EWR,213,7304,3,28,N640BR,good
2004-01-28,630,627,DH,IAD,EWR,213,7305,3,28,N329UE,good
2004-01-28,1430,1425,DH,IAD,EWR,213,7307,3,28,N312UE,good
2004-01-28,1359,1355,RU,DCA,EWR,199,2216,3,28,N13914,good
2004-01-28,1700,1650,RU,IAD,EWR,213,2497,3,28,N14991,good
2004-01-28,2100,2120,RU,DCA,EWR,199,2879,3,28,N14947,good
2004-01-28,1900,1855,RU,IAD,EWR,213,2385,3,28,N17521,good
2004-01-28,1630,1628,RU,DCA,EWR,199,2181,3,28,N16571,good
2004-01-28,900,911,RU,DCA,EWR,199,2582,3,28,N12921,good
2004-01-28,700,700,RU,IAD,EWR,213,2855,3,28,N15983,good
2004-01-28,1525,1523,RU,DCA,EWR,199,2261,3,28,N12540,good
2004-01-28,1500,1453,RU,IAD,EWR,213,2156,3,28,N11119,good
2004-01-29,1455,1455,OH,BWI,JFK,184,5935,4,29,N435CA,good
2004-01-29,1640,1636,DH,DCA,JFK,213,6155,4,29,N402FJ,good
2004-01-29,1245,1321,DH,IAD,LGA,229,7208,4,29,N651BR,good
2004-01-29,1455,1609,DH,IAD,LGA,229,7211,4,29,N642BR,good
2004-01-29,1715,1939,DH,IAD,LGA,229,7215,4,29,N642BR,good
2004-01-29,2120,2120,DH,IAD,LGA,229,7684,4,29,N622BR,good
2004-01-29,640,721,DH,IAD,LGA,229,7790,4,29,N669BR,good
2004-01-29,840,837,DH,IAD,JFK,228,7800,4,29,N634BR,good
2004-01-29,1240,1232,DH,IAD,JFK,228,7806,4,29,N708BR,good
2004-01-29,1455,1450,DH,IAD,JFK,228,7808,4,29,N322UE,good
2004-01-29,1645,1644,DH,IAD,JFK,228,7810,4,29,N314UE,good
2004-01-29,1715,1737,DH,IAD,JFK,228,7812,4,29,N324UE,good
2004-01-29,2120,2115,DH,IAD,JFK,228,7814,4,29,N620BR,good
2004-01-29,1610,1613,DH,IAD,JFK,228,7816,4,29,N330UE,good
2004-01-29,1455,1500,DL,DCA,JFK,213,746,4,29,N954DL,good
2004-01-29,630,630,DL,DCA,LGA,214,1740,4,29,N241DL,good
2004-01-29,730,728,DL,DCA,LGA,214,1742,4,29,N242DL,good
2004-01-29,830,834,DL,DCA,LGA,214,1744,4,29,N225DL,good
2004-01-29,1030,1032,DL,DCA,LGA,214,1748,4,29,N232DZ,good
2004-01-29,1130,1128,DL,DCA,LGA,214,1750,4,29,N242DL,good
2004-01-29,1230,1230,DL,DCA,LGA,214,1752,4,29,N225DL,good
2004-01-29,1330,1329,DL,DCA,LGA,214,1754,4,29,N241DL,good
2004-01-29,1430,1430,DL,DCA,LGA,214,1756,4,29,N232DZ,good
2004-01-29,1530,1531,DL,DCA,LGA,214,1758,4,29,N242DL,good
2004-01-29,1630,1629,DL,DCA,LGA,214,1760,4,29,N225DL,good
2004-01-29,1730,1730,DL,DCA,LGA,214,1762,4,29,N241DL,good
2004-01-29,1830,1829,DL,DCA,LGA,214,1764,4,29,N221DL,good
2004-01-29,1930,1928,DL,DCA,LGA,214,1766,4,29,N242DL,good
2004-01-29,2030,2031,DL,DCA,LGA,214,1768,4,29,N225DL,good
2004-01-29,1530,1633,MQ,DCA,JFK,213,4752,4,29,N710MQ,good
2004-01-29,600,559,MQ,DCA,JFK,213,4760,4,29,N701MQ,good
2004-01-29,1830,1829,MQ,DCA,JFK,213,4784,4,29,N703MQ,good
2004-01-29,700,650,MQ,DCA,LGA,214,4952,4,29,N719MQ,good
2004-01-29,800,749,MQ,DCA,LGA,214,4954,4,29,N721MQ,good
2004-01-29,900,855,MQ,DCA,LGA,214,4956,4,29,N704MQ,good
2004-01-29,1300,1257,MQ,DCA,LGA,214,4964,4,29,N733MQ,good
2004-01-29,1400,1428,MQ,DCA,LGA,214,4966,4,29,N719MQ,good
2004-01-29,1500,1527,MQ,DCA,LGA,214,4968,4,29,N703MQ,good
2004-01-29,1700,1654,MQ,DCA,LGA,214,4972,4,29,N733MQ,good
2004-01-29,1900,1902,MQ,DCA,LGA,214,4976,4,29,N716MQ,good
2004-01-29,850,848,UA,IAD,LGA,229,846,4,29,N507UA,good
2004-01-29,630,632,US,DCA,LGA,214,1479,4,29,N727UW,good
2004-01-29,700,657,US,DCA,LGA,214,2160,4,29,N751UW,good
2004-01-29,800,755,US,DCA,LGA,214,2162,4,29,N722UW,good
2004-01-29,900,858,US,DCA,LGA,214,2164,4,29,N711UW,good
2004-01-29,1000,958,US,DCA,LGA,214,2166,4,29,N765UW,good
2004-01-29,1100,1058,US,DCA,LGA,214,2168,4,29,N751UW,good
2004-01-29,1200,1155,US,DCA,LGA,214,2170,4,29,N722UW,good
2004-01-29,1300,1256,US,DCA,LGA,214,2172,4,29,N711UW,good
2004-01-29,1400,1356,US,DCA,LGA,214,2174,4,29,N765UW,good
2004-01-29,1500,1457,US,DCA,LGA,214,2176,4,29,N751UW,good
2004-01-29,1600,1556,US,DCA,LGA,214,2178,4,29,N722UW,good
2004-01-29,1700,1659,US,DCA,LGA,214,2180,4,29,N711UW,good
2004-01-29,1800,1758,US,DCA,LGA,214,2182,4,29,N704UW,good
2004-01-29,1900,1857,US,DCA,LGA,214,2184,4,29,N751UW,good
2004-01-29,2000,2001,US,DCA,LGA,214,2186,4,29,N722UW,good
2004-01-29,2100,2055,US,DCA,LGA,214,2188,4,29,N711UW,good
2004-01-29,1720,1718,RU,BWI,EWR,169,3372,4,29,N16149,good
2004-01-29,700,659,RU,BWI,EWR,169,2703,4,29,N13968,good
2004-01-29,1030,1030,RU,BWI,EWR,169,2303,4,29,N13550,good
2004-01-29,1455,1451,RU,BWI,EWR,169,2403,4,29,N13936,good
2004-01-29,1300,1255,CO,DCA,EWR,199,808,4,29,N14652,good
2004-01-29,1730,1728,CO,DCA,EWR,199,814,4,29,N16701,good
2004-01-29,735,732,CO,DCA,EWR,199,806,4,29,N14664,good
2004-01-29,1900,1852,CO,DCA,EWR,199,816,4,29,N15659,good
2004-01-29,840,913,DH,IAD,EWR,213,7299,4,29,N653BR,good
2004-01-29,1710,1659,DH,IAD,EWR,213,7302,4,29,N701BR,good
2004-01-29,1245,1237,DH,IAD,EWR,213,7303,4,29,N701BR,good
2004-01-29,2120,2211,DH,IAD,EWR,213,7304,4,29,N636BR,good
2004-01-29,630,627,DH,IAD,EWR,213,7305,4,29,N315UE,good
2004-01-29,1430,1427,DH,IAD,EWR,213,7307,4,29,N301UE,good
2004-01-29,2100,2057,RU,DCA,EWR,199,2879,4,29,N13965,good
2004-01-29,1630,1633,RU,DCA,EWR,199,2181,4,29,N14952,good
2004-01-29,1500,1452,RU,IAD,EWR,213,2156,4,29,N34111,good
2004-01-29,645,640,RU,DCA,EWR,199,2761,4,29,N13550,good
2004-01-29,700,654,RU,IAD,EWR,213,2855,4,29,N19554,good
2004-01-29,1900,1855,RU,IAD,EWR,213,2385,4,29,N14505,good
2004-01-29,1359,1405,RU,DCA,EWR,199,2216,4,29,N13550,good
2004-01-29,1300,1259,RU,IAD,EWR,213,2692,4,29,N17507,good
2004-01-29,1525,1620,RU,DCA,EWR,199,2261,4,29,N13970,good
2004-01-29,900,857,RU,DCA,EWR,199,2582,4,29,N14902,good
2004-01-29,1700,1659,RU,IAD,EWR,213,2497,4,29,N11536,good
2004-01-30,1455,1455,OH,BWI,JFK,184,5935,5,30,N958CA,good
2004-01-30,1640,1640,DH,DCA,JFK,213,6155,5,30,N409FJ,good
2004-01-30,1245,1237,DH,IAD,LGA,229,7208,5,30,N668BR,good
2004-01-30,1455,1528,DH,IAD,LGA,229,7211,5,30,N331UE,good
2004-01-30,1715,1709,DH,IAD,LGA,229,7215,5,30,N671BR,good
2004-01-30,2120,2127,DH,IAD,LGA,229,7684,5,30,N620BR,good
2004-01-30,640,632,DH,IAD,LGA,229,7790,5,30,N651BR,good
2004-01-30,1040,1030,DH,IAD,LGA,229,7792,5,30,N655BR,good
2004-01-30,840,831,DH,IAD,JFK,228,7800,5,30,N622BR,good
2004-01-30,1240,1241,DH,IAD,JFK,228,7806,5,30,N623BR,good
2004-01-30,1455,1459,DH,IAD,JFK,228,7808,5,30,N307UE,good
2004-01-30,1645,1641,DH,IAD,JFK,228,7810,5,30,N313UE,good
2004-01-30,1715,1714,DH,IAD,JFK,228,7812,5,30,N333UE,good
2004-01-30,2120,2214,DH,IAD,JFK,228,7814,5,30,N692BR,good
2004-01-30,1610,1609,DH,IAD,JFK,228,7816,5,30,N322UE,good
2004-01-30,1455,1510,DL,DCA,JFK,213,746,5,30,N940DL,good
2004-01-30,630,630,DL,DCA,LGA,214,1740,5,30,N223DZ,good
2004-01-30,730,730,DL,DCA,LGA,214,1742,5,30,N221DL,good
2004-01-30,830,830,DL,DCA,LGA,214,1744,5,30,N225DL,good
2004-01-30,930,931,DL,DCA,LGA,214,1746,5,30,N241DL,good
2004-01-30,1030,1031,DL,DCA,LGA,214,1748,5,30,N223DZ,good
2004-01-30,1130,1131,DL,DCA,LGA,214,1750,5,30,N221DL,good
2004-01-30,1230,1231,DL,DCA,LGA,214,1752,5,30,N225DL,good
2004-01-30,1330,1331,DL,DCA,LGA,214,1754,5,30,N241DL,good
2004-01-30,1430,1432,DL,DCA,LGA,214,1756,5,30,N223DZ,good
2004-01-30,1530,1531,DL,DCA,LGA,214,1758,5,30,N221DL,good
2004-01-30,1630,1632,DL,DCA,LGA,214,1760,5,30,N225DL,good
2004-01-30,1730,1730,DL,DCA,LGA,214,1762,5,30,N232DZ,good
2004-01-30,1830,1830,DL,DCA,LGA,214,1764,5,30,N223DZ,good
2004-01-30,1930,1927,DL,DCA,LGA,214,1766,5,30,N221DL,good
2004-01-30,2030,2031,DL,DCA,LGA,214,1768,5,30,N225DL,good
2004-01-30,1530,1523,MQ,DCA,JFK,213,4752,5,30,N725MQ,good
2004-01-30,1830,1843,MQ,DCA,JFK,213,4784,5,30,N724MQ,good
2004-01-30,700,703,MQ,DCA,LGA,214,4952,5,30,N713MQ,good
2004-01-30,800,827,MQ,DCA,LGA,214,4954,5,30,N845MQ,bad
2004-01-30,900,850,MQ,DCA,LGA,214,4956,5,30,N725MQ,good
2004-01-30,1100,1056,MQ,DCA,LGA,214,4960,5,30,N713MQ,good
2004-01-30,1300,1251,MQ,DCA,LGA,214,4964,5,30,N700MQ,good
2004-01-30,1400,1358,MQ,DCA,LGA,214,4966,5,30,N728MQ,good
2004-01-30,1500,1458,MQ,DCA,LGA,214,4968,5,30,N727MQ,good
2004-01-30,1600,1703,MQ,DCA,LGA,214,4970,5,30,N739MQ,good
2004-01-30,1700,1656,MQ,DCA,LGA,214,4972,5,30,N700MQ,good
2004-01-30,850,849,UA,IAD,LGA,229,846,5,30,N536UA,good
2004-01-30,630,638,US,DCA,LGA,214,1479,5,30,N760UW,good
2004-01-30,700,656,US,DCA,LGA,214,2160,5,30,N704UW,good
2004-01-30,800,754,US,DCA,LGA,214,2162,5,30,N708UW,good
2004-01-30,900,858,US,DCA,LGA,214,2164,5,30,N716UW,good
2004-01-30,1000,957,US,DCA,LGA,214,2166,5,30,N768UW,good
2004-01-30,1100,1057,US,DCA,LGA,214,2168,5,30,N704UW,good
2004-01-30,1200,1155,US,DCA,LGA,214,2170,5,30,N708UW,good
2004-01-30,1300,1256,US,DCA,LGA,214,2172,5,30,N716UW,good
2004-01-30,1400,1356,US,DCA,LGA,214,2174,5,30,N768UW,good
2004-01-30,1500,1459,US,DCA,LGA,214,2176,5,30,N704UW,good
2004-01-30,1600,1556,US,DCA,LGA,214,2178,5,30,N708UW,good
